67, [3 -4 4 -5 3 -2 -4 -5 -5 5 -4 3 4 4 0 5 0 3 5 5 -2], [-3 3 -3 -4 -1 2 5 1 1 -4 4 5 -1 -2 -2 1 -5 1 4 -1 5], [-2 0 4 1 2 -2 5 -3 5 -2 5 -3 4 -3 3 4 -2 0 0 -1 -2], t^22 - 110*t^21 - 1005*t^20 + 480323*t^19 - 17143491*t^18 + 201511210*t^17 - 52654879173*t^16 + 3075584993746*t^15 + 454553370399225*t^14 - 44667444531230510*t^13 - 734576428699963569*t^12 + 236968914591728988370*t^11 - 3297513588434136461241*t^10 - 900099079509614285901710*t^9 + 41118162495780107151419025*t^8 + 1248895655538494454545767186*t^7 - 95981304350649588521414401677*t^6 + 1648909587562441648957632028810*t^5 - 629718571490096465736919671802539*t^4 + 79200919982675466015227668897410563*t^3 - 743896491426063956498166422821473045*t^2 - 365501142787339423959432435746283756110*t + 14915769363385151583217201855136979828889, t^22 - 24*t^21 - 6767*t^20 + 40401*t^19 + 12331283*t^18 + 120906726*t^17 - 47254378745*t^16 + 3618335286760*t^15 + 418189100767287*t^14 - 13806301036925794*t^13 - 2802273042818379541*t^12 + 12579403689211705759549*t^10 + 278212442757517142915074*t^9 - 37828709496117698579305503*t^8 - 1469289006515875828877373160*t^7 + 86137068006993220467936001505*t^6 - 989345752537464989374579217286*t^5 - 452955463703402720968661518314107*t^4 - 6661759624711020505953729159595281*t^3 + 5008903042268830640420987246997918503*t^2 + 79745703880874056136603440526461910424*t - 14915769363385151583217201855136979828889, 367.970
67, [2 -4 2 4 -3 -2 4 0 -3 -2 1 1 -1 -4 4 4 -1 -5 4 -2 -2], [-2 -3 -2 -3 3 -3 -1 4 -3 -3 5 -5 -5 0 2 -1 1 -1 3 -1 -2], [5 0 0 -4 -2 0 2 1 3 -4 -2 -4 1 3 4 -3 -2 3 4 -5 -1], t^22 + 13*t^21 - 5159*t^20 - 40401*t^19 + 21955699*t^18 - 705289235*t^17 - 121511259630*t^16 + 5337044547971*t^15 + 230307041002274*t^14 - 44261376853673869*t^13 - 299271878359244417*t^12 + 295299724337385354738*t^11 - 1343431461954648187913*t^10 - 891916360604981428757149*t^9 + 20833202331195254290052306*t^8 + 2167201284610916847594125411*t^7 - 221495317732268281203264003870*t^6 - 5771183556468545771351712100835*t^5 + 806481679276790210505177825290971*t^4 - 6661759624711020505953729159595281*t^3 - 3818668655987128310023920970483561631*t^2 + 43195589602140113740660196951833534813*t + 14915769363385151583217201855136979828889, t^22 - 147*t^21 + 5561*t^20 + 13467*t^19 + 18346543*t^18 - 1994960979*t^17 - 35103252782*t^16 + 5156127783633*t^15 + 242428464212920*t^14 + 12588098004255871*t^13 - 4108186693840536997*t^12 + 18441650068650170579533*t^10 - 253664286043618571481391*t^9 - 21929686664416057147423480*t^8 - 2093736834285123056150256753*t^7 + 63987536233766392347609601118*t^6 + 16324204916868172324680557085219*t^5 - 673909348436769901928984210174647*t^4 - 2220586541570340168651243053198427*t^3 - 4116227252557553892623187539612150849*t^2 + 488442436270353593836696073224579201347*t - 14915769363385151583217201855136979828889, 367.660
47, [-5 1 3 5 3 0 -4 1 0 1 -4 -3 -5 5 3 1 -1 3 4 -1 5], [-5 4 0 -5 -2 -1 4 3 -3 2 2 3 -3 -2 -5 -1 1 0 -1 3 -5], [0 3 -4 2 0 -2 -4 -2 2 4 5 -2 1 -4 3 -1 -3 1 -2 3 -2], t^22 - 103*t^21 + 47*t^20 + 271707*t^19 - 1245876*t^18 - 473329057*t^17 - 13531355413*t^16 + 2069609343168*t^15 - 5066231204630*t^14 - 4619389612381634*t^13 + 54837393182035583*t^12 + 6627490661714586174*t^11 + 121135801539116602847*t^10 - 22541147723136024178754*t^9 - 54609997061205831773270*t^8 + 49280061348032142592198848*t^7 - 711737552698401726084205237*t^6 - 54996805131390058800303248737*t^5 - 319775238083546321271866312244*t^4 + 154051720946748440272721595923547*t^3 + 58865291743879485307462723645583*t^2 - 284966877332120588373427045168267303*t + 6111571184724799803076702357055363809, t^22 + 9*t^21 - 5217*t^20 - 28717*t^19 + 12874052*t^18 - 73195215*t^17 - 32337645987*t^16 + 86233722632*t^15 + 88152422960562*t^14 + 714338599852830*t^13 - 195847832792984225*t^12 + 432627862639702153025*t^10 - 3485744493268457347230*t^9 - 950213948864981472854898*t^8 - 2053335889501339274674952*t^7 + 1700932117465671921658863363*t^6 + 8504660587328359608294316815*t^5 - 3304344126863311986475951893188*t^4 + 16281889205753900191425859731757*t^3 + 6534047383570622869128362324659713*t^2 - 24900018407661022285056732102081609*t - 6111571184724799803076702357055363809, 238.280
43, [5 2 1 4 -5 2 5 -4 3 -1 0 0 -5 -3 -3 -2 4 -4 -2 2 -5], [0 5 2 2 2 1 -4 -4 0 4 3 -1 4 -3 1 2 4 -3 4 0 2], [5 -1 0 -3 0 0 -4 -5 1 -2 2 5 -2 0 -2 5 -4 4 -4 1 -1], t^22 - 148*t^21 + 10277*t^20 - 454854*t^19 + 13993232*t^18 - 331623697*t^17 + 12495717655*t^16 - 929240368203*t^15 + 57625545554684*t^14 - 2466210258573811*t^13 + 63829261715979061*t^12 - 118020304912845283789*t^10 + 8431482098222403620611*t^9 - 364271994347845646471516*t^8 + 10861147529588360053521003*t^7 - 270050981092826231262716095*t^6 + 13251560495743273065844574497*t^5 - 1033894946719433923322801441168*t^4 + 62139436059080522959707918435654*t^3 - 2595963351134839570963082429931773*t^2 + 69124312831054891337276387381112148*t - 863586854220408743801513785592407849, t^22 + 62*t^21 + 1247*t^20 - 40678*t^19 - 3816336*t^18 - 105982831*t^17 + 2793160417*t^16 + 271818611107*t^15 + 5980009444354*t^14 - 268828606384823*t^13 - 30658149328147423*t^12 - 1426357832676760434*t^11 - 56686918107744585127*t^10 - 919071508337039257223*t^9 + 37801810734210397275346*t^8 + 3177070365797955661914307*t^7 + 60364336950161157576371833*t^6 - 4235034797608674897331771231*t^5 - 281971349105300160906218574864*t^4 - 5557185338616957337860057746278*t^3 + 314991368966152081832340545891303*t^2 + 28957482402198670695345513632628062*t + 863586854220408743801513785592407849, 245.760
59, [1 2 0 -4 0 4 -1 3 -2 0 5 -4 -5 2 5 -3 -4 3 5 -1 5], [-2 -2 4 -3 -4 3 0 -1 0 1 -3 3 -3 -3 -5 -2 -5 0 3 1 -3], [-5 -4 5 -2 -2 0 0 -1 4 3 2 -4 -3 -3 -5 -5 4 0 -2 1 5], t^22 - 63*t^21 - 5369*t^20 + 407277*t^19 + 4312959*t^18 - 654337494*t^17 + 8579091588*t^16 - 717069071897*t^15 + 109500665332036*t^14 - 4258082690525309*t^13 - 389834811839472255*t^12 + 47022741303659008892*t^11 - 1357014980013202919655*t^10 - 51596725128946448789549*t^9 + 4618796497749826933023076*t^8 - 105287565619160827586866937*t^7 + 4384917438727403878323634788*t^6 - 1164195579982125729694925036214*t^5 + 26711820807367662575778002219799*t^4 + 8780557096821855940980740443965357*t^3 - 402930008998602944847227311484188049*t^2 - 16458141136789089516452130953700296463*t + 909377607891473342964601076981440190281, t^22 - 55*t^21 - 5841*t^20 + 254113*t^19 + 13349635*t^18 - 387755552*t^17 - 7149242990*t^16 + 632708004615*t^15 + 29863817817828*t^14 - 3964421815316667*t^13 - 407160803476782133*t^12 + 1417326756902678604973*t^10 + 48038330292467383355787*t^9 - 1259671772113589163551748*t^8 - 92900793193377200811941415*t^7 + 3654097865606169898603028990*t^6 + 689893677026444876856251873312*t^5 - 82679445356138003210741435442235*t^4 - 5478467248444405843517897883841633*t^3 + 438352427372106500438192349856424361*t^2 + 14368218452752379736585193689738354055*t - 909377607891473342964601076981440190281, 335.320
59, [2 -4 -3 -1 -5 -5 -4 -3 -5 4 -1 -5 -4 0 -2 4 2 4 4 -1 -2], [2 -3 1 5 -2 0 4 -1 -4 5 -4 -3 5 3 -2 -4 4 0 1 5 2], [3 0 1 3 5 -1 2 1 -5 5 -4 -3 5 0 4 -4 -2 4 1 -1 -4], t^22 - 28*t^21 - 3422*t^20 - 132278*t^19 + 10885087*t^18 + 230229859*t^17 + 714924299*t^16 - 97057407907941*t^14 - 1321473938438889*t^13 + 40889340264051312080*t^11 - 16012776764155794451929*t^9 - 4093933259369164781543181*t^8 + 365409786560616989860302899*t^6 + 409624370734451645633399549779*t^5 + 67415547751927910310296862745207*t^4 - 2851804869053252356899727665561398*t^3 - 256812533207900778034496528198713262*t^2 - 7314729394128484229534280423866798428*t + 909377607891473342964601076981440190281, t^22 - 90*t^21 + 236*t^20 + 320252*t^19 - 15814183*t^18 + 60586805*t^17 + 10723864485*t^16 - 674888538256*t^15 - 57238984150837*t^14 + 10424961069906791*t^13 - 693039665492395120*t^12 + 2412471075579027412720*t^10 - 126323016695006822898551*t^9 + 2414370896551045896807517*t^8 + 99094179406269014199404176*t^7 - 5481146798409254847904543485*t^6 - 107795887035382012008789355205*t^5 + 97943342960348096111186008139263*t^4 - 6904369682971032021967761716622332*t^3 - 17711209186751777795482519186118156*t^2 + 23511630195412985023503044219571852090*t - 909377607891473342964601076981440190281, 334.870
61, [1 0 -5 3 -5 5 -1 -1 -2 4 -3 1 -2 -1 0 -5 -1 2 0 1 -5], [-4 -3 -1 -3 -4 3 2 -5 0 0 1 4 -3 -4 0 -4 -2 -3 1 4 0], [4 4 -2 -5 2 -5 3 -1 0 0 -2 -2 -1 -3 0 3 -4 -3 3 5 5], t^22 + 9*t^21 - 2684*t^20 - 275354*t^19 - 6355468*t^18 + 678446209*t^17 + 40540622448*t^16 + 2215376097523*t^15 + 3142742836021*t^14 - 6326341328910273*t^13 - 257271214042351102*t^12 - 14266858233257652020*t^11 - 957306187451588450542*t^10 - 87593516151820343224593*t^9 + 161915287432152755657581*t^8 + 424703798934536678089834963*t^7 + 28919365657681939382489227248*t^6 + 1800832998975235766963756255089*t^5 - 62771893107136789591308075177388*t^4 - 10119725910200552436255880405383194*t^3 - 367045193824030847823118689297952604*t^2 + 4579722986577112169429367282376726809*t + 1893461025894826042494075073080422272921, t^22 - 131*t^21 + 5856*t^20 + 81862*t^19 - 28145644*t^18 + 1426121623*t^17 - 5067577806*t^16 - 4379231820685*t^15 + 405413825846709*t^14 - 18595609360736257*t^13 + 491154135899033922*t^12 - 1827584539680305223762*t^10 + 257471850506865857357137*t^9 - 20887072078747705479827949*t^8 + 839530765335712038084557485*t^7 + 3614920707210242422811153406*t^6 - 3785424467233658857087079474983*t^5 + 277989812331605782475792904357004*t^4 - 3008567162492056129697694174573382*t^3 - 800825877434249122523168049377351136*t^2 + 66660412360177966021694123776816801331*t - 1893461025894826042494075073080422272921, 360.360
67, [-2 -3 -4 0 5 -5 -1 -1 -4 1 -2 5 -5 -1 4 -1 -5 -5 1 -1 -4], [-1 -5 -3 1 -4 -5 -4 3 -3 0 -5 2 -2 -5 4 -3 -3 -4 -3 -3 3], [4 1 -5 3 0 3 -2 2 -1 4 -1 4 3 -3 5 -4 3 -3 4 -5 -2], t^22 - 69*t^21 - 7571*t^20 + 421966*t^19 + 30978589*t^18 - 624684751*t^17 - 153914262198*t^16 + 452291910845*t^15 + 848499624745220*t^14 + 812135355113282*t^13 - 4951589260125680354*t^12 + 22227684188704179109106*t^10 - 16365437809265714289122*t^9 - 76753903325456200015982180*t^8 - 183661125814484478609671645*t^7 + 280560735794206489524134404902*t^6 + 5111619721443569111768659289311*t^5 - 1137912506376840981945661863081781*t^4 - 69578378302537325284405615666884046*t^3 + 5604020235409681805619520385255096939*t^2 + 229268898657512911392734891513577992469*t - 14915769363385151583217201855136979828889, t^22 - 65*t^21 - 7839*t^20 + 610504*t^19 + 18346543*t^18 - 2680099093*t^17 - 16201501284*t^16 + 10945464242449*t^15 + 145457078527752*t^14 - 67407234474402406*t^13 - 380891481548129258*t^12 + 357276209692145244004*t^11 - 1709821860669552239162*t^10 - 1358331338169054285997126*t^9 + 13157811998649634288454088*t^8 + 4444599244710524382354053809*t^7 - 29532709030969104160435200516*t^6 - 21930497514580473931136505983173*t^5 + 673909348436769901928984210174647*t^4 + 100666589884522087645523018411662024*t^3 - 5802392633123298860685698098007489751*t^2 - 215977948010700568703300984759167674065*t + 14915769363385151583217201855136979828889, 364.250
41, [3 -5 -5 -3 -4 2 3 3 -3 2 1 2 3 4 -5 5 -3 3 5 -5 5], [1 4 -2 -4 0 3 5 0 -1 3 3 -3 5 -2 2 3 2 -1 -3 -2 -5], [5 -1 -4 -5 3 4 3 3 3 1 -1 -2 3 -5 0 3 2 5 4 4 -3], t^22 + 4*t^21 - 2296*t^20 + 15129*t^19 - 206763*t^18 - 96075874*t^17 + 2896405025*t^16 + 99752189061*t^15 - 1363279917167*t^14 + 31939700916484*t^13 - 9821458031818830*t^12 + 16509870951487453230*t^10 - 90253961201464744324*t^9 + 6475721716205095405247*t^8 - 796513771093226734845381*t^7 - 38877457874788447772215025*t^6 + 2167807051098203847778709794*t^5 + 7842360802502325684611214843*t^4 - 964610378707786059207179425689*t^3 + 246082825501452976882187106820216*t^2 - 720671131825683718012119384259204*t - 302862043149743582494593171234930481, t^22 - 86*t^21 + 1394*t^20 + 21853*t^19 - 482447*t^18 + 124333484*t^17 - 6140378653*t^16 + 33250729687*t^15 + 1363279917167*t^14 - 31939700916484*t^13 - 7202402556667142*t^12 + 697978284127924852*t^11 - 12107238697757465702*t^10 - 90253961201464744324*t^9 + 6475721716205095405247*t^8 + 265504590364408911615127*t^7 - 82420210694551509277095853*t^6 + 2805397360244734391243036204*t^5 - 18298841872505426597426167967*t^4 + 1393326102577913196632592503773*t^3 + 149407429768739307392756457712274*t^2 - 15494429334252199937260566761572886*t + 302862043149743582494593171234930481, 218.030
43, [4 -3 0 -2 2 2 2 2 2 2 -5 -2 4 5 -4 4 -5 3 -2 2 -4], [3 5 1 -5 3 3 5 5 0 -3 -1 -3 -3 -4 4 -3 -2 -2 0 0 4], [2 3 4 -4 1 -2 5 3 -3 1 -3 3 0 2 3 0 4 -4 -5 -2 2], t^22 - 46*t^21 + 387*t^20 - 97997*t^19 + 4134364*t^18 + 23931607*t^17 + 441025329*t^16 - 82177719637*t^15 - 3805460555498*t^14 + 642851015268055*t^13 - 28647778880400051*t^12 + 605121504771958972*t^11 - 52969743149859694299*t^10 + 2197779693849441702055*t^9 - 24055697739952070993402*t^8 - 960509645473800548950837*t^7 + 9531211097393866985742921*t^6 + 956298180105184654236206407*t^5 + 305468961530741840981736789436*t^4 - 13387764679395397223026502752397*t^3 + 97755942092943749534174652173163*t^2 - 21484583717760304064288606888724046*t + 863586854220408743801513785592407849, t^22 - 40*t^21 + 129*t^20 + 75809*t^19 - 3339294*t^18 - 58119617*t^17 + 3969227961*t^16 - 107463171833*t^15 - 2718186111070*t^14 - 362334208605631*t^13 + 14575185746168447*t^12 - 26949518444665458503*t^10 + 1238748554715139868431*t^9 + 17182641242822907852430*t^8 + 1256051074850354564012633*t^7 - 85780899876544802871686289*t^6 + 2322438437398305588859358417*t^5 + 246724930467137640792941253006*t^4 - 10356572676513420493284653072609*t^3 - 32585314030981249844724884057721*t^2 + 18682246711095916577642266859760040*t - 863586854220408743801513785592407849, 227.950
41, [4 4 -3 5 -1 -4 4 3 -1 0 1 3 -4 5 4 4 4 -4 -5 -5 4], [2 -1 1 4 -5 4 3 -5 3 2 0 -4 -1 1 0 -3 1 4 2 -3 5], [-5 5 -1 0 -4 1 -1 -1 2 3 -2 3 -5 -5 -5 -5 -5 -4 3 4 0], t^22 - 68*t^21 + 1312*t^20 - 23534*t^19 + 2481156*t^18 - 172371421*t^17 + 9036783678*t^16 - 332507296870*t^15 + 2726559834334*t^14 - 31939700916484*t^13 + 7529784491061103*t^12 - 12657567729473714143*t^10 + 90253961201464744324*t^9 - 12951443432410190810494*t^8 + 2655045903644089116151270*t^7 - 121297668569339957049310878*t^6 + 3889300885793836315132391101*t^5 - 94108329630027908215334578116*t^4 + 1500505033545444980988945773294*t^3 - 140618757429401701075535489611552*t^2 + 12251409241036623206206029532406468*t - 302862043149743582494593171234930481, t^22 - 14*t^21 - 902*t^20 + 6724*t^19 + 1240578*t^18 + 19780327*t^17 + 1158562010*t^16 - 85501876338*t^15 - 7400662407478*t^14 + 223577906415388*t^13 - 2946437409545649*t^12 - 187917230342133614*t^11 - 4952961285446235969*t^10 + 631777728410253210268*t^9 - 35153917887970517914198*t^8 - 682726089508480058438898*t^7 + 15550983149915379108886010*t^6 + 446313216402571380425028487*t^5 + 47054164815013954107667289058*t^4 + 428715723870127137425413078084*t^3 - 96675395732713669489430649107942*t^2 - 2522348961389893013042417844907214*t + 302862043149743582494593171234930481, 323.050
43, [3 -3 1 4 -5 4 5 -4 4 -4 3 3 -4 3 0 5 1 -4 0 3 -5], [-4 0 -5 -2 4 2 5 -5 4 3 -3 -4 4 -2 -2 0 -3 -1 -2 3 -5], [-2 3 5 4 -3 0 -5 -4 3 -1 2 -4 -3 -4 -5 -5 0 -5 -4 -3 -3], t^22 + 76*t^21 + 688*t^20 - 92450*t^19 - 6837602*t^18 - 276922881*t^17 - 6174354606*t^16 - 12642726098*t^15 + 16309116666420*t^14 + 1203884628592903*t^13 + 43725557238505341*t^12 - 80848555333996375509*t^10 - 4115841972118045369303*t^9 - 103095847456937447114580*t^8 + 147770714688277007530898*t^7 + 133436955363514137800400894*t^6 + 11065736084074279570447531281*t^5 + 505198667146996121623641613298*t^4 + 12629966678674903040591040332450*t^3 - 173788341498566665838532714974512*t^2 - 35496268751082241497520307033544076*t - 863586854220408743801513785592407849, t^22 - 162*t^21 + 10922*t^20 - 406780*t^19 + 6678588*t^18 + 283760483*t^17 - 30283739258*t^16 + 1580340762250*t^15 - 52189173332544*t^14 + 338957808050429*t^13 + 80917410521831723*t^12 - 5359647613694493752*t^11 + 149616292054866855827*t^10 + 1158829293120614715629*t^9 - 329906711862199830766656*t^8 + 18471339336034625941362250*t^7 - 654476495354378866354347242*t^6 + 11338964135532903757372161683*t^5 + 493449860934275281585882506012*t^4 - 55571853386169573378600577462780*t^3 + 2758889921289745820186706850220378*t^2 - 75663099179938462139451180782028162*t + 863586854220408743801513785592407849, 266.210
61, [2 -3 4 -2 5 -2 2 4 1 4 -5 -3 3 -1 -3 5 -2 1 4 -4 1], [-5 4 2 5 4 3 -1 -1 5 5 3 -3 5 2 -1 -4 1 -3 1 0 -3], [-1 5 2 0 -4 -1 -3 3 2 -5 -1 5 2 4 -2 5 3 -4 3 0 -1], t^22 - 56*t^21 + 1342*t^20 - 7442*t^19 + 226981*t^18 - 803058778*t^17 + 55743355866*t^16 - 875846364137*t^15 + 28284685524189*t^14 + 383414625994562*t^13 + 128635607021175551*t^12 - 478653093725794225271*t^10 - 5308697948595172316642*t^9 - 1457237586889374800918229*t^8 + 167906153067142407616911497*t^7 - 39764127779312666650922687466*t^6 + 2131598243684972948650976791738*t^5 - 2241853325254885342546716970621*t^4 + 273506105681096011790699470415762*t^3 - 183522596912015423911559344648976302*t^2 + 28496054138702031276449396423677411256*t - 1893461025894826042494075073080422272921, t^22 - 66*t^21 + 1952*t^20 - 193492*t^19 + 11576031*t^18 + 83075046*t^17 + 1689192602*t^16 - 2627539092411*t^15 + 135137941948903*t^14 - 10352194901853174*t^13 + 783507788219887447*t^12 - 55640747109704842878*t^11 + 2915432479966201190287*t^10 - 143334844612069652549334*t^9 + 6962357359582568493275983*t^8 - 503718459201427222850734491*t^7 + 1204973569070080807603717802*t^6 + 220510163139824787791480357766*t^5 + 114334519587999152469882565501671*t^4 - 7111158747708496306558186230809812*t^3 + 266941959144749707507722683125783712*t^2 - 33584635234898822575815360070762663266*t + 1893461025894826042494075073080422272921, 367.600
43, [5 5 -5 -3 5 -1 1 -2 -2 2 -5 3 -1 3 3 -5 0 -4 -2 -1 5], [3 -2 -4 5 4 -3 5 4 -4 -3 3 3 -2 2 -1 4 4 1 -3 0 1], [-4 -2 -3 4 5 -1 2 3 0 -5 -3 1 -5 -3 4 1 1 -5 0 4 5], t^22 - 78*t^21 + 2537*t^20 - 61017*t^19 + 1272112*t^18 - 95726428*t^17 + 4704270176*t^16 - 278139974156*t^15 + 13862749166457*t^14 - 151946603608813*t^13 - 5528518731305273*t^12 + 10222231134183449777*t^10 + 519475200364413493213*t^9 - 87631470338396830047393*t^8 + 3250955723142094165679756*t^7 - 101666251705534581181257824*t^6 + 3825192720420738616944825628*t^5 - 93990449701766720302072858288*t^4 + 8335778007925436006790086619417*t^3 - 640844509275964580279589386468513*t^2 + 36430381086637037326402420376532078*t - 863586854220408743801513785592407849, t^22 - 8*t^21 - 473*t^20 - 27735*t^19 - 159014*t^18 + 47863214*t^17 - 1470084430*t^16 + 139069987078*t^15 - 4077279166605*t^14 - 268828606384823*t^13 - 502592611936843*t^12 + 259337787759410988*t^11 - 929293739471222707*t^10 - 919071508337039257223*t^9 - 25773961864234361778645*t^8 + 1625477861571047082839878*t^7 - 31770703657979556619143070*t^6 + 1912596360210369308472412814*t^5 - 11748806212720840037759107286*t^4 - 3788990003602470912177312099735*t^3 - 119479484780264582763991241544977*t^2 - 3736449342219183315528453371952008*t + 863586854220408743801513785592407849, 223.300
47, [2 -3 2 -4 4 3 3 -5 -3 0 -4 -2 -2 1 1 -1 5 4 -4 -1 5], [4 3 3 4 2 -3 2 -1 2 0 -1 1 5 4 1 2 5 -2 0 -5 3], [-4 -4 -2 -1 0 1 -1 0 -2 -4 -3 0 -5 -5 3 -5 0 5 -2 -1 5], t^22 - 115*t^21 + 5546*t^20 - 154630*t^19 - 2491752*t^18 + 541644591*t^17 - 27980090854*t^16 + 1412077208099*t^15 - 62314643816949*t^14 + 2095393226234968*t^13 - 80577394063399224*t^12 + 177995463486048885816*t^10 - 10224850513587474885208*t^9 + 671702963852831730811221*t^8 - 33623375190584430622802339*t^7 + 1471728498800084925123271846*t^6 - 62934488346229861101377944431*t^5 + 639550476167092642543732624488*t^4 + 87671711107905616415370013940230*t^3 - 6946104425777779266280601390178794*t^2 + 318166901875668618086836021304376115*t - 6111571184724799803076702357055363809, t^22 + 21*t^21 - 846*t^20 - 66270*t^19 - 6644672*t^18 - 112232663*t^17 + 2752140084*t^16 - 226363521909*t^15 + 14692070493427*t^14 + 142867719970566*t^13 + 11191304731027670*t^12 + 3261146198621463038*t^11 + 24721592150840123030*t^10 + 697148898653691469446*t^9 + 158368991477496912142483*t^8 - 5390006709941015596021749*t^7 + 144760180209844418864584116*t^6 - 13040479567236818066051285783*t^5 - 1705467936445580380116620331968*t^4 - 37573590474816692749444291688670*t^3 - 1059575251389830735534329025620494*t^2 + 58100042951209051998465708238190421*t + 6111571184724799803076702357055363809, 244.390
41, [-3 -4 2 -5 -1 -2 -3 1 0 5 0 -2 -5 1 4 0 -2 0 -1 3 2], [4 4 -1 1 4 -5 1 -3 -3 -3 5 1 -3 3 2 2 0 -5 -2 2 -4], [-1 -2 1 -4 1 1 3 2 -3 4 -3 1 -4 0 5 0 5 1 0 -2 -4], t^22 - 80*t^21 + 861*t^20 + 62197*t^19 - 620289*t^18 - 53689459*t^17 + 926849608*t^16 + 52251146651*t^15 - 1168525643286*t^14 - 183653280269783*t^13 + 8184548359849025*t^12 - 13758225792906211025*t^10 + 518960276908422279863*t^9 + 5550618613890081775926*t^8 - 417221499144071146823771*t^7 - 12440786519932303287108808*t^6 + 1211421587378408032582220179*t^5 + 23527082407506977053833644529*t^4 - 3965620445798676021185070972277*t^3 - 92281059563044866330820165057581*t^2 + 14413422636513674360242387685184080*t - 302862043149743582494593171234930481, t^22 - 2*t^21 - 2337*t^20 - 1681*t^19 + 1998709*t^18 - 2825761*t^17 - 1158562010*t^16 - 42750938169*t^15 + 2726559834334*t^14 + 119773878436815*t^13 - 4255965147121493*t^12 - 161071911721828812*t^11 - 7154277412311229733*t^10 + 338452354505492791215*t^9 + 12951443432410190810494*t^8 - 341363044754240029219449*t^7 - 15550983149915379108886010*t^6 - 63759030914653054346432641*t^5 + 75809487757522481617908410149*t^4 - 107178930967531784356353269521*t^3 - 250477161671121780040797590870577*t^2 - 360335565912841859006059692129602*t + 302862043149743582494593171234930481, 248.500
53, [2 0 4 -3 0 4 -1 -1 4 2 2 -4 -5 -5 -5 2 3 3 4 -4 -4], [-4 4 4 1 2 1 1 5 -4 5 -2 5 -4 1 3 -2 -1 5 3 3 4], [2 0 4 -2 -4 5 5 -4 3 -2 -4 4 2 -4 3 -4 -4 -2 -2 -3 1], t^22 - 63*t^21 - 1908*t^20 + 25281*t^19 + 8932620*t^18 + 268276354*t^17 - 26346316059*t^16 - 1440683473385*t^15 + 49337867873154*t^14 + 5914670589079295*t^13 - 102292671345866123*t^12 - 12242122925585913430*t^11 - 287340113810537939507*t^10 + 46669595904388984690895*t^9 + 1093542320875472420230866*t^8 - 89696507033714344945126985*t^7 - 4607640569008803042642753891*t^6 + 131793147704029572743527658914*t^5 + 12326535579376883568365233980780*t^4 + 97995957856046224368503610147201*t^3 - 20775143065481799566122765351206612*t^2 - 1926894519323436909757886486324413263*t + 85915027059992607611268303810877410409, t^22 - 43*t^21 - 2968*t^20 + 233147*t^19 - 2084278*t^18 - 631238480*t^17 + 21327970143*t^16 + 1706655806933*t^15 - 117471113983700*t^14 - 2303608545220357*t^13 + 333276122772015433*t^12 - 936172628866591351297*t^10 + 18176579457498867721717*t^9 + 2603672192560648619597300*t^8 - 106255862178400070165765813*t^7 - 3729994746340459605948896007*t^6 + 310101524009481347631829785680*t^5 + 2876191635187939499285221262182*t^4 - 903740500227981846953977738024187*t^3 + 32316889212971688213968746101876952*t^2 + 1315181973506472811422049506538885243*t - 85915027059992607611268303810877410409, 362.540
61, [0 3 4 -2 1 3 -2 -4 0 -4 3 0 -3 4 -3 -4 4 -1 3 0 3], [4 -3 2 -2 1 -1 -3 1 -1 -1 2 -3 3 1 -2 0 -4 -4 -4 0 0], [2 -3 1 -5 5 -1 -1 -1 -4 -3 -1 3 3 3 -4 0 3 3 5 3 -2], t^22 - 113*t^21 + 4880*t^20 - 55815*t^19 - 16796594*t^18 + 1703038443*t^17 - 54054163264*t^16 - 1906253851357*t^15 + 304846055094037*t^14 - 22813170246676439*t^13 + 1052473148355072690*t^12 - 3916252585029225479490*t^10 + 315867527941412752840199*t^9 - 15705782880918817298785357*t^8 + 365442803734368769519160317*t^7 + 38559154210242585843318969664*t^6 - 4520458344366408149725347334203*t^5 + 165897146068861515348457055825954*t^4 + 2051295792608220088430246028118215*t^3 - 667354897861874268769306707814459280*t^2 + 57500966387023741682835389212063347713*t - 1893461025894826042494075073080422272921, t^22 - 9*t^21 - 1464*t^20 - 152561*t^19 - 10895088*t^18 - 13845841*t^17 + 50675778060*t^16 + 2112335348801*t^15 + 59712113884399*t^14 + 575121938991843*t^13 - 374212674970692512*t^12 - 41373888876447190858*t^11 - 1392445363565946837152*t^10 + 7963046922892758474963*t^9 + 3076390461210902357494039*t^8 + 404950133867814041899610081*t^7 + 36149207072102424228111534060*t^6 - 36751693856637464631913392961*t^5 - 107608959612234496442242414589808*t^4 - 5606875166462468241709339143523121*t^3 - 200206469358562280630792012344337784*t^2 - 4579722986577112169429367282376726809*t + 1893461025894826042494075073080422272921, 337.580
